0.103853, 0.100000 
0.107706, 0.100000 
0.111557, 0.100001 
0.115407, 0.100002 
0.119255, 0.100004 
0.123101, 0.100007 
0.126946, 0.100011 
0.130789, 0.100016 
0.134630, 0.100023 
0.138469, 0.100031 
0.142305, 0.100042 
0.146139, 0.100054 
0.149971, 0.100069 
0.153799, 0.100086 
0.157625, 0.100106 
0.161448, 0.100128 
0.165269, 0.100153 
0.169085, 0.100182 
0.172899, 0.100213 
0.176709, 0.100249 
0.180516, 0.100287 
0.184319, 0.100330 
0.188118, 0.100377 
0.191914, 0.100427 
0.195705, 0.100482 
0.199493, 0.100541 
0.203276, 0.100605 
0.207055, 0.100674 
0.210829, 0.100747 
0.214599, 0.100825 
0.218365, 0.100909 
0.222125, 0.100998 
0.225881, 0.101092 
0.229632, 0.101192 
0.233378, 0.101297 
0.237119, 0.101409 
0.240855, 0.101526 
0.244585, 0.101649 
0.248310, 0.101779 
0.252029, 0.101915 
0.255743, 0.102057 
0.259452, 0.102206 
0.263154, 0.102361 
0.266851, 0.102523 
0.270542, 0.102692 
0.274227, 0.102868 
0.277906, 0.103051 
0.281578, 0.103242 
0.285245, 0.103439 
0.288905, 0.103644 
0.292560, 0.103856 
0.296207, 0.104075 
0.299849, 0.104302 
0.303483, 0.104537 
0.307112, 0.104780 
0.310733, 0.105030 
0.314348, 0.105288 
0.317956, 0.105554 
0.321557, 0.105828 
0.325152, 0.106110 
0.328740, 0.106400 
0.332320, 0.106699 
0.335894, 0.107005 
0.339461, 0.107320 
0.343020, 0.107643 
0.346573, 0.107974 
0.350118, 0.108314 
0.353656, 0.108662 
0.357187, 0.109019 
0.360710, 0.109384 
0.364227, 0.109758 
0.367735, 0.110140 
0.371237, 0.110531 
0.374731, 0.110930 
0.378217, 0.111339 
0.381697, 0.111755 
0.385168, 0.112181 
0.388632, 0.112615 
0.392089, 0.113058 
0.395538, 0.113509 
0.398979, 0.113969 
0.402412, 0.114438 
0.405838, 0.114916 
0.409257, 0.115403 
0.412667, 0.115898 
0.416070, 0.116402 
0.419465, 0.116915 
0.422853, 0.117436 
0.426232, 0.117967 
0.429604, 0.118506 
0.432968, 0.119054 
0.436324, 0.119610 
0.439673, 0.120175 
0.443013, 0.120749 
0.446346, 0.121332 
0.449671, 0.121923 
0.452988, 0.122524 
0.456297, 0.123132 
0.459598, 0.123750 
0.462891, 0.124376 
0.466177, 0.125011 
0.469454, 0.125654 
0.472724, 0.126306 
0.475985, 0.126966 
0.479239, 0.127635 
0.482485, 0.128313 
0.485723, 0.128998 
0.488953, 0.129693 
0.492175, 0.130396 
0.495389, 0.131107 
0.498595, 0.131827 
0.501793, 0.132555 
0.504983, 0.133291 
0.508165, 0.134035 
0.511339, 0.134788 
0.514506, 0.135549 
0.517664, 0.136319 
0.520814, 0.137096 
0.523957, 0.137882 
0.527091, 0.138675 
0.530218, 0.139477 
0.533336, 0.140287 
0.536447, 0.141104 
0.539550, 0.141930 
0.542644, 0.142764 
0.545731, 0.143605 
0.548810, 0.144454 
0.551881, 0.145311 
0.554944, 0.146176 
0.557999, 0.147049 
0.561046, 0.147929 
0.564085, 0.148817 
0.567116, 0.149713 
0.570139, 0.150616 
0.573155, 0.151526 
0.576162, 0.152445 
0.579162, 0.153370 
0.582153, 0.154303 
0.585137, 0.155243 
0.588113, 0.156191 
0.591080, 0.157146 
0.594040, 0.158108 
0.596992, 0.159078 
0.599936, 0.160054 
0.602873, 0.161038 
0.605801, 0.162029 
0.608722, 0.163026 
0.611634, 0.164031 
0.614539, 0.165043 
0.617436, 0.166062 
0.620325, 0.167087 
0.623206, 0.168119 
0.626079, 0.169159 
0.628944, 0.170204 
0.631802, 0.171257 
0.634652, 0.172316 
0.637493, 0.173382 
0.640327, 0.174454 
0.643154, 0.175533 
0.645972, 0.176618 
0.648782, 0.177710 
0.651585, 0.178808 
0.654380, 0.179913 
0.657167, 0.181024 
0.659946, 0.182141 
0.662717, 0.183264 
0.665480, 0.184394 
0.668236, 0.185530 
0.670984, 0.186671 
0.673724, 0.187819 
0.676456, 0.188973 
0.679180, 0.190133 
0.681897, 0.191299 
0.684606, 0.192470 
0.687307, 0.193648 
0.690000, 0.194831 
0.692685, 0.196021 
0.695363, 0.197215 
0.698032, 0.198416 
0.700694, 0.199622 
0.703349, 0.200834 
0.705995, 0.202051 
0.708633, 0.203274 
0.711264, 0.204503 
0.713887, 0.205737 
0.716502, 0.206976 
0.719110, 0.208221 
0.721709, 0.209471 
0.724301, 0.210726 
0.726885, 0.211986 
0.729461, 0.213252 
0.732030, 0.214523 
0.734590, 0.215799 
0.737143, 0.217080 
0.739688, 0.218367 
0.742225, 0.219658 
0.744755, 0.220954 
0.747276, 0.222256 
0.749790, 0.223562 
0.752296, 0.224873 
0.754794, 0.226189 
0.757285, 0.227509 
0.759767, 0.228835 
0.762242, 0.230165 
0.764709, 0.231500 
0.767168, 0.232840 
0.769620, 0.234184 
0.772063, 0.235533 
0.774499, 0.236886 
0.776927, 0.238244 
0.779347, 0.239607 
0.781759, 0.240973 
0.784163, 0.242345 
0.786560, 0.243720 
0.788949, 0.245101 
0.791330, 0.246485 
0.793703, 0.247874 
0.796068, 0.249267 
0.798425, 0.250664 
0.800775, 0.252065 
0.803117, 0.253471 
0.805450, 0.254881 
0.807776, 0.256294 
0.810094, 0.257712 
0.812405, 0.259134 
0.814707, 0.260560 
0.817001, 0.261990 
0.819288, 0.263424 
0.821567, 0.264862 
0.823837, 0.266304 
0.826100, 0.267749 
0.828355, 0.269199 
0.830602, 0.270652 
