1.118479, -2.404682, -1.286203, 11.600000 
1.144975, -2.432019, -1.287044, 11.700000 
1.180088, -2.468269, -1.288181, 11.800000 
1.218899, -2.508419, -1.289520, 11.900000 
1.254934, -2.545780, -1.290846, 12.000000 
1.281155, -2.572977, -1.291822, 12.100000 
1.291792, -2.583896, -1.292104, 12.200000 
1.284352, -2.575901, -1.291549, 12.300000 
1.260603, -2.550933, -1.290330, 12.400000 
1.225863, -2.514694, -1.288831, 12.500000 
1.187084, -2.474508, -1.287424, 12.600000 
1.150921, -2.437264, -1.286343, 12.700000 
1.122593, -2.408265, -1.285672, 12.800000 
1.105561, -2.390972, -1.285411, 12.900000 
1.101658, -2.387186, -1.285528, 13.000000 
1.111283, -2.397277, -1.285994, 13.100000 
1.133450, -2.420241, -1.286790, 13.200000 
1.165660, -2.453549, -1.287889, 13.300000 
1.203688, -2.492905, -1.289217, 13.400000 
1.241603, -2.532203, -1.290600, 13.500000 
1.272415, -2.564151, -1.291736, 13.600000 
1.289616, -2.581877, -1.292261, 13.700000 
1.289244, -2.581184, -1.291941, 13.800000 
1.271401, -2.562242, -1.290841, 13.900000 
1.240207, -2.529513, -1.289306, 14.000000 
1.202221, -2.489973, -1.287752, 14.100000 
1.164389, -2.450872, -1.286482, 14.200000 
1.132556, -2.418193, -1.285637, 14.300000 
1.110859, -2.396099, -1.285240, 14.400000 
1.101735, -2.386998, -1.285264, 14.500000 
1.106122, -2.391791, -1.285669, 14.600000 
1.123582, -2.410009, -1.286427, 14.700000 
1.152233, -2.439738, -1.287505, 14.800000 
1.188546, -2.477389, -1.288843, 14.900000 
1.227229, -2.517528, -1.290298, 15.000000 
1.261580, -2.553184, -1.291605, 15.100000 
1.284680, -2.577077, -1.292397, 15.200000 
1.291351, -2.583714, -1.292363, 15.300000 
1.280029, -2.571482, -1.291453, 15.400000 
1.253389, -2.543324, -1.289935, 15.500000 
1.217278, -2.505523, -1.288245, 15.600000 
1.178699, -2.465456, -1.286757, 15.700000 
1.144028, -2.429713, -1.285685, 15.800000 
1.118076, -2.403170, -1.285094, 15.900000 
1.103913, -2.388884, -1.284971, 16.000000 
1.103032, -2.388308, -1.285276, 16.100000 
1.115526, -2.401497, -1.285971, 16.200000 
1.140097, -2.427117, -1.287021, 16.300000 
1.173887, -2.462256, -1.288369, 16.400000 
1.212292, -2.502191, -1.289899, 16.500000 
1.249079, -2.540458, -1.291379, 16.600000 
1.277227, -2.569683, -1.292456, 16.700000 
1.290645, -2.583407, -1.292762, 16.800000 
1.286212, -2.578337, -1.292125, 16.900000 
1.264999, -2.555707, -1.290708, 17.000000 
1.231828, -2.520754, -1.288926, 17.100000 
1.193485, -2.480702, -1.287217, 17.200000 
1.156733, -2.442609, -1.285877, 17.300000 
1.127031, -2.412061, -1.285030, 17.400000 
1.108103, -2.392798, -1.284695, 17.500000 
1.102022, -2.386862, -1.284840, 17.600000 
1.109410, -2.394834, -1.285424, 17.700000 
1.129518, -2.415927, -1.286409, 17.800000 
1.160120, -2.447864, -1.287744, 17.900000 
1.197305, -2.486637, -1.289332, 18.000000 
1.235426, -2.526402, -1.290976, 18.100000 
1.267628, -2.559973, -1.292345, 18.200000 
1.287232, -2.580272, -1.293040, 18.300000 
1.289771, -2.582546, -1.292775, 18.400000 
1.274660, -2.566238, -1.291578, 18.500000 
1.245429, -2.535229, -1.289800, 18.600000 
1.208338, -2.496253, -1.287914, 18.700000 
1.170344, -2.456642, -1.286298, 18.800000 
1.137483, -2.422638, -1.285156, 18.900000 
1.114146, -2.398695, -1.284550, 19.000000 
1.103011, -2.387480, -1.284469, 19.100000 
1.105235, -2.390114, -1.284879, 19.200000 
1.120600, -2.406342, -1.285742, 19.300000 
1.147473, -2.434486, -1.287014, 19.400000 
1.182618, -2.471232, -1.288614, 19.500000 
1.221046, -2.511427, -1.290380, 19.600000 
1.256266, -2.548282, -1.292015, 19.700000 
1.281328, -2.574439, -1.293111, 19.800000 
1.290684, -2.583975, -1.293291, 19.900000 
1.282144, -2.574580, -1.292436, 20.000000 
1.257743, -2.548528, -1.290785, 20.100000 
1.222918, -2.511723, -1.288805, 20.200000 
1.184580, -2.471522, -1.286943, 20.300000 
1.149236, -2.434724, -1.285488, 20.400000 
1.121931, -2.406497, -1.284566, 20.500000 
1.105970, -2.390170, -1.284200, 20.600000 
1.103062, -2.387432, -1.284370, 20.700000 
1.113503, -2.398549, -1.285047, 20.800000 
1.136218, -2.422411, -1.286193, 20.900000 
1.168615, -2.456362, -1.287747, 21.000000 
1.206385, -2.495964, -1.289579, 21.100000 
1.243551, -2.534987, -1.291436, 21.200000 
1.273172, -2.566095, -1.292923, 21.300000 
1.288932, -2.582535, -1.293603, 21.400000 
1.287185, -2.580396, -1.293212, 21.500000 
1.268362, -2.560203, -1.291841, 21.600000 
1.236792, -2.526686, -1.289894, 21.700000 
1.199058, -2.486920, -1.287862, 21.800000 
1.161986, -2.448101, -1.286116, 21.900000 
1.131231, -2.416088, -1.284857, 22.000000 
1.110746, -2.394902, -1.284156, 22.100000 
1.102814, -2.386833, -1.284020, 22.200000 
1.108246, -2.392677, -1.284430, 22.300000 
1.126496, -2.411860, -1.285364, 22.400000 
1.155572, -2.442352, -1.286780, 22.500000 
1.191841, -2.480423, -1.288582, 22.600000 
