0.150689,0.249999,0.151573,0.249999,0.152115,0.249999,0.153078,0.249998,0.153805,0.249998
0.151377,0.249996,0.153146,0.249995,0.154231,0.249994,0.156157,0.249992,0.157611,0.249991
0.152065,0.249991,0.154718,0.249989,0.156346,0.249988,0.159236,0.249983,0.161418,0.249979
0.152752,0.249984,0.15629,0.249981,0.15846,0.249978,0.162315,0.24997,0.165225,0.249963
0.153439,0.249975,0.157862,0.24997,0.160575,0.249966,0.165394,0.249954,0.169032,0.249943
0.154125,0.249964,0.159433,0.249958,0.162689,0.249951,0.168474,0.249935,0.17284,0.249919
0.154811,0.249951,0.161004,0.249943,0.164803,0.249934,0.171553,0.249912,0.176649,0.249891
0.155496,0.249937,0.162574,0.249926,0.166917,0.249914,0.174632,0.249886,0.180457,0.249859
0.156181,0.24992,0.164144,0.249906,0.16903,0.249892,0.177711,0.249858,0.184265,0.249824
0.156865,0.249901,0.165713,0.249885,0.171143,0.249868,0.18079,0.249826,0.188074,0.249786
0.157548,0.249881,0.167282,0.249861,0.173255,0.249841,0.183868,0.249792,0.191881,0.249745
0.158231,0.249859,0.16885,0.249836,0.175367,0.249813,0.186946,0.249755,0.195689,0.249701
0.158913,0.249835,0.170417,0.249808,0.177477,0.249782,0.190023,0.249716,0.199496,0.249654
0.159595,0.249809,0.171984,0.249779,0.179588,0.249749,0.193099,0.249675,0.203302,0.249604
0.160276,0.249781,0.173549,0.249748,0.181697,0.249714,0.196175,0.249631,0.207108,0.249553
0.160956,0.249751,0.175115,0.249715,0.183806,0.249677,0.19925,0.249585,0.210912,0.249499
0.161635,0.24972,0.176679,0.249679,0.185914,0.249638,0.202324,0.249537,0.214716,0.249443
0.162314,0.249686,0.178243,0.249643,0.188021,0.249597,0.205397,0.249487,0.218518,0.249386
0.162993,0.249651,0.179805,0.249604,0.190127,0.249554,0.208469,0.249436,0.222319,0.249327
0.16367,0.249614,0.181367,0.249564,0.192232,0.24951,0.211539,0.249383,0.226118,0.249266
0.164347,0.249576,0.182928,0.249522,0.194336,0.249464,0.214609,0.249328,0.229916,0.249205
0.165023,0.249536,0.184488,0.249478,0.196439,0.249417,0.217676,0.249272,0.233712,0.249142
0.165698,0.249494,0.186047,0.249433,0.198541,0.249368,0.220743,0.249215,0.237506,0.249079
0.166373,0.24945,0.187605,0.249386,0.200641,0.249317,0.223808,0.249156,0.241298,0.249015
0.167047,0.249405,0.189162,0.249338,0.202741,0.249265,0.226871,0.249097,0.245088,0.248951
0.167719,0.249358,0.190718,0.249288,0.204839,0.249212,0.229932,0.249037,0.248876,0.248886
0.168392,0.249309,0.192272,0.249237,0.206936,0.249158,0.232992,0.248976,0.252661,0.248822
0.169063,0.249258,0.193826,0.249184,0.209031,0.249102,0.236049,0.248914,0.256444,0.248758
0.169733,0.249206,0.195378,0.24913,0.211125,0.249045,0.239105,0.248852,0.260224,0.248694
0.170403,0.249153,0.196929,0.249074,0.213217,0.248987,0.242158,0.248789,0.264001,0.24863
0.171072,0.249097,0.198479,0.249018,0.215308,0.248928,0.245209,0.248727,0.267776,0.248568
0.17174,0.249041,0.200027,0.24896,0.217397,0.248868,0.248258,0.248664,0.271547,0.248506
0.172407,0.248982,0.201575,0.248901,0.219485,0.248807,0.251305,0.248601,0.275315,0.248446
0.173073,0.248922,0.20312,0.24884,0.221571,0.248745,0.254349,0.248538,0.27908,0.248387
0.173738,0.248861,0.204665,0.248779,0.223655,0.248682,0.25739,0.248475,0.282841,0.248329
0.174403,0.248798,0.206208,0.248716,0.225737,0.248619,0.260429,0.248413,0.286598,0.248273
