10,80.760384,130.05116,216.736575,752.528407,2575.036703
20,72.736675,184.029279,413.820181,1369.474274,4952.854958
30,69.853831,276.07221,673.737812,1340.915204,7437.759765
40,69.96575,379.353072,924.066028,1563.623855,9876.691543
50,72.172724,492.339656,1179.491327,2224.506729,12107.72833
60,76.965144,606.667604,1429.756809,3406.187723,14221.87206
70,84.26863,715.274001,1663.856429,5277.434518,16307.27682
80,93.614286,822.283302,1901.776527,6977.347887,18161.5211
90,104.047362,930.570143,2112.921232,8143.191551,19822.93124
100,115.223191,1034.079752,2320.759253,8937.303791,21476.88076
110,126.875025,1131.330128,2521.479519,9413.458743,23028.04758
120,139.012061,1226.836956,2698.502799,9493.892606,24440.67588
130,151.195069,1319.475995,2874.028833,9735.848954,25843.10549
140,163.573218,1405.729248,3032.414019,10101.05371,27127.99174
150,176.184561,1486.625873,3178.409033,10448.59587,28292.91505
160,189.063708,1564.568606,3313.99226,10725.40653,29444.48628
170,201.797611,1638.353808,3435.450601,10727.0972,30422.56983
180,214.415507,1705.827532,3544.053402,10783.68908,31417.90269
190,226.939864,1767.718954,3638.763958,10995.99352,32251.19968
200,239.348797,1825.685109,3725.356645,11157.56274,33039.24881
210,251.519497,1878.986775,3792.60288,11277.68243,33747.65033
220,263.585724,1925.874642,3851.358379,11326.02415,34350.45108
230,275.636884,1967.433491,3899.293404,11322.30841,34919.98728
240,287.533313,2005.200235,3927.460654,11485.41828,35365.94697
250,299.114027,2037.286999,3949.285194,11724.52154,35795.09
260,310.372479,2063.019031,3955.94718,11968.9447,36102.67161
270,321.448501,2083.760243,3948.391225,12290.47373,36365.02961
280,332.186869,2100.763813,3931.070419,12579.47728,36539.0716
290,342.651548,2111.648704,3897.257653,12665.56942,36631.43684
300,352.894526,2116.158855,3854.966378,12712.08405,36645.53361
310,363.014378,2116.736466,3799.093267,12759.80487,36572.4822
320,372.768709,2113.150653,3734.174123,12777.52811,36412.14234
330,382.153369,2102.817506,3665.690515,12778.46967,36178.35081
340,391.156261,2087.382947,3598.414194,12814.82637,35830.22511
350,399.901261,2068.745239,3536.548768,12862.51228,35395.41721
360,408.230572,2045.706555,3482.686219,12940.78672,34951.2325
370,416.252218,2017.214866,3437.394679,13042.67897,34514.93543
380,424.018731,1987.099231,3402.075573,13237.59542,34115.4969
390,431.554877,1956.980076,3382.098003,13528.57113,33775.08959
400,438.641696,1927.808881,3369.05539,13759.19516,33509.51732
410,445.328075,1900.697976,3371.719552,13947.2607,33302.98737
420,451.649429,1875.797963,3379.439386,14108.0636,33171.35618
430,457.61451,1853.731504,3396.135808,14177.75513,33073.12949
440,463.163592,1836.01994,3420.972967,14314.5181,33038.59208
450,468.370298,1823.203591,3445.891726,14465.56954,33064.2326
460,473.338011,1814.132068,3481.922284,14623.40278,33124.57823
470,477.966304,1809.417372,3514.112415,14779.74056,33212.98338
480,482.152957,1809.639932,3551.167372,14917.68958,33354.95224
490,485.916495,1813.642572,3591.836612,15041.04678,33514.98656
500,489.35161,1819.922785,3626.757152,15175.98021,33709.04158
510,492.354257,1828.915648,3667.42645,15297.32459,33960.66602
520,494.966697,1841.539577,3703.169699,15397.79342,34196.58088
530,497.237619,1855.850784,3737.994872,15459.53409,34478.54607
540,499.29071,1870.335613,3771.562688,15522.3555,34762.48123
550,500.933851,1886.427918,3799.601573,15641.43377,35040.22805
560,502.183555,1904.841455,3826.966613,15786.94484,35341.92418
570,503.030316,1922.822468,3846.390516,15914.93178,35625.74254
580,503.56151,1939.883552,3864.9732,16081.60538,35915.24446
590,503.64724,1958.192147,3876.716738,16269.46435,36181.99984
600,503.380243,1976.986279,3882.568587,16370.76143,36446.50808
610,502.830363,1993.543852,3885.346383,16461.24932,36696.83173
620,502.080265,2008.939706,3879.027262,16533.43393,36935.79526
630,500.935856,2025.269122,3870.189713,16587.89332,37159.24645
640,499.450472,2040.139017,3855.328606,16649.08672,37359.3782
650,497.670598,2051.882272,3837.386901,16703.51834,37532.28601
660,495.58495,2062.844291,3820.050161,16779.45879,37667.05885
670,493.1419,2073.339982,3801.225418,16859.08124,37775.70507
680,490.471051,2080.882354,3783.577625,16947.69014,37849.2213
690,487.686492,2085.851487,3767.684518,17056.57325,37866.64469
700,484.838314,2089.655726,3753.910174,17204.21136,37856.79054
710,481.85159,2091.952086,3741.078263,17319.40558,37828.72413
720,478.76494,2090.780365,3734.154282,17414.32138,37771.95529
730,475.774664,2087.601662,3727.209437,17500.69614,37724.21825
740,472.691702,2082.973838,3726.664076,17530.29691,37685.57417
750,469.7844,2076.939169,3729.461085,17606.52699,37662.16139
760,466.923927,2069.348747,3734.551636,17696.91602,37646.13265
770,464.169731,2061.484169,3747.368793,17769.4273,37648.85843
780,461.593933,2053.708787,3758.912434,17848.29217,37668.40942
790,459.049555,2045.668756,3777.627572,17935.11253,37700.26633
800,456.746166,2038.545467,3796.146983,17986.74972,37752.30649
810,454.533426,2031.525157,3816.987914,18045.30209,37813.59143
820,452.590628,2025.402958,3841.282696,18078.35216,37890.65838
830,450.89589,2019.952123,3861.776922,18099.92072,37981.43232
840,449.371576,2016.338277,3888.219823,18112.43547,38084.19955
850,447.986959,2013.576685,3910.456041,18118.86349,38198.65651
860,446.842797,2011.279081,3933.18066,18164.24798,38341.89031
870,445.949404,2011.389509,3957.476807,18223.24542,38481.213
880,445.352417,2013.840506,3975.761294,18286.45564,38649.82193
890,445.027979,2016.561902,3997.018933,18372.81697,38831.86844
900,445.065084,2020.442593,4013.440417,18457.2772,39003.58976
910,445.385199,2027.530647,4028.032053,18480.73104,39206.08831
920,445.820026,2035.530075,4041.422075,18486.81186,39401.08344
930,446.410496,2042.908631,4048.74379,18490.64119,39600.20064
940,447.198391,2051.907939,4056.633709,18486.60777,39805.94352
950,448.213982,2063.073576,4057.923308,18482.66327,40008.9141
960,449.412469,2073.457349,4059.099237,18481.3121,40213.96142
970,450.843055,2083.357661,4058.071312,18475.42316,40413.99324
980,452.515573,2094.835112,4055.187618,18474.69091,40612.77637
990,454.325584,2106.932663,4052.037669,18475.94704,40808.08371
